timestamp_utc,dataset,algorithm,k,case_label,partition_file,node_index_file,mapping_total,mapping_matched,mapping_coverage,assigned_nodes,total_edges_db,assigned_edges,cross_partition_edges,cross_partition_edge_ratio,k_detected,min_block,max_block,partition_balance,query_files,query_exec_time_sec,query_avg_ms,query_p50_ms,query_p95_ms,query_std_ms,dataset_load_time_sec,dataset_loaded_nodes,dataset_loaded_rels
2026-03-25T20:16:01.507688+00:00,ldbc_inputs_1_4,parmetis,6,parmetis_ldbc_inputs_1_4_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/parmetis_ldbc_inputs_1_4_k6/parmetis_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/parmetis_ldbc_inputs_1_4_k6/node_index.tsv,3191616,16121,0.005051,9837,10000,10000,7406,0.7406,6,878,3368,2.054285,9,0.069721,4.501671,4.368172,4.368172,1.156295,149.022001,9837,10000
2026-04-17T11:44:56.785317+00:00,ldbc_inputs_1_4,ptscotch,6,ptscotch_ldbc_inputs_1_4_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/ptscotch_ldbc_inputs_1_4_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/ptscotch_ldbc_inputs_1_4_k6/node_index.tsv,3191616,23210,0.007272,14678,78197,78197,58603,0.749428,6,1098,5666,2.316119,9,0.362459,36.777882,7.584342,7.584342,82.681579,707.102901,14678,78197
2026-03-25T20:17:24.792361+00:00,ldbc_inputs_1_4,rcp,6,rcp_ldbc_inputs_1_4_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/rcp_ldbc_inputs_1_4_k6/rcp_partition_k6_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/rcp_ldbc_inputs_1_4_k6/node_index.tsv,3191616,16121,0.005051,9837,10000,10000,7069,0.7069,5,55,4792,2.435702,9,0.089283,5.907238,6.183101,6.183101,1.493579,149.022001,9837,10000
2026-04-17T11:47:00.545321+00:00,ldbc_inputs_1_4,scotch,6,scotch_ldbc_inputs_1_4_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/scotch_ldbc_inputs_1_4_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/scotch_ldbc_inputs_1_4_k6/node_index.tsv,3191616,23210,0.007272,14678,78197,78197,57844,0.739721,6,1341,3856,1.576237,9,0.386392,38.651115,6.784148,6.784148,90.36875,707.102901,14678,78197
2026-03-03T15:00:23.512064+00:00,ldbc_inputs_1_4,hash,8,hash_ldbc_inputs_1_4_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_ldbc_inputs_1_4_k8/hash_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_ldbc_inputs_1_4_k8/node_index.tsv,3181724,20108,0.00632,14678,78197,78197,68551,0.876645,8,1827,1844,1.005042,9,0.416076,36.703455,5.164601,5.164601,90.292647,807.468531,14678,78197
2026-03-03T15:02:20.402735+00:00,ldbc_inputs_1_4,kahip_fast,8,kahip_fast_ldbc_inputs_1_4_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_ldbc_inputs_1_4_k8/kahip_fast_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_ldbc_inputs_1_4_k8/node_index.tsv,3181724,20108,0.00632,14678,78197,78197,58558,0.748852,8,360,4111,2.240632,9,0.508688,39.205046,8.528303,8.528303,89.215831,807.468531,14678,78197
2026-03-03T15:04:13.173286+00:00,ldbc_inputs_1_4,metis,8,metis_ldbc_inputs_1_4_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_ldbc_inputs_1_4_k8/metis_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_ldbc_inputs_1_4_k8/node_index.tsv,3181724,20108,0.00632,14678,78197,78197,61954,0.792281,8,1048,3203,1.745742,9,0.469936,39.284115,5.551865,5.551865,96.213586,807.468531,14678,78197
2026-03-25T20:18:49.488562+00:00,ldbc_inputs_1_4,parmetis,8,parmetis_ldbc_inputs_1_4_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/parmetis_ldbc_inputs_1_4_k8/parmetis_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/parmetis_ldbc_inputs_1_4_k8/node_index.tsv,3191616,16121,0.005051,9837,10000,10000,7837,0.7837,8,711,1906,1.550066,9,0.095321,6.21757,5.95219,5.95219,1.965971,149.022001,9837,10000
2026-04-17T11:49:08.269838+00:00,ldbc_inputs_1_4,ptscotch,8,ptscotch_ldbc_inputs_1_4_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/ptscotch_ldbc_inputs_1_4_k8/scotch_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/ptscotch_ldbc_inputs_1_4_k8/node_index.tsv,3191616,23210,0.007272,14678,78197,78197,58820,0.752203,8,825,4082,2.224826,9,0.327773,33.186479,5.500944,5.500944,79.548194,707.102901,14678,78197
2026-03-25T20:20:15.300362+00:00,ldbc_inputs_1_4,rcp,8,rcp_ldbc_inputs_1_4_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/rcp_ldbc_inputs_1_4_k8/rcp_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/algorithm_outputs/rcp_ldbc_inputs_1_4_k8/node_index.tsv,3191616,16121,0.005051,9837,10000,10000,7657,0.7657,8,6,4803,3.906069,9,0.120278,7.144814,7.269018,7.269018,1.620437,149.022001,9837,10000
2026-04-17T11:51:09.834516+00:00,ldbc_inputs_1_4,scotch,8,scotch_ldbc_inputs_1_4_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/scotch_ldbc_inputs_1_4_k8/scotch_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_ldbc_clean/scotch_ldbc_inputs_1_4_k8/node_index.tsv,3191616,23210,0.007272,14678,78197,78197,58002,0.741742,8,603,4095,2.231912,9,0.335187,33.586694,5.737761,5.737761,79.920494,707.102901,14678,78197
2026-03-03T14:12:53.605756+00:00,mb6_neo4j_inputs,hash,2,hash_mb6_neo4j_inputs_k2,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k2/hash_partition_k2.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k2/node_index.tsv,646785,288,0.000445,288,5000,1261,642,0.50912,2,128,160,1.111111,10,0.381328,25.776173,16.301593,16.301593,24.127748,35.140806,7764,5000
2026-03-03T14:13:19.524837+00:00,mb6_neo4j_inputs,kahip_fast,2,kahip_fast_mb6_neo4j_inputs_k2,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k2/kahip_fast_partition_k2.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,5000,5000,250,0.05,2,1290,6474,1.667697,10,0.163462,5.17064,4.353882,4.353882,1.742846,35.140806,7764,5000
2026-03-03T14:13:43.956522+00:00,mb6_neo4j_inputs,metis,2,metis_mb6_neo4j_inputs_k2,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k2/metis_partition_k2.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,5000,5000,1549,0.3098,2,3016,4748,1.223081,10,0.191728,5.186949,4.543588,4.543588,1.77171,35.140806,7764,5000
2026-03-25T20:22:28.341338+00:00,mb6_neo4j_inputs,parmetis,2,parmetis_mb6_neo4j_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k2/parmetis_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,10000,10000,979,0.0979,2,2421,5343,1.376352,10,0.39345,23.823121,11.84111,11.84111,26.941962,94.70992,7764,10000
2026-03-03T14:14:09.808033+00:00,mb6_neo4j_inputs,ptscotch,2,ptscotch_mb6_neo4j_inputs_k2,/mnt/c/Users/victo/ptuxiaki/project/spark/results/ptscotch_mb6_neo4j_inputs_k2/scotch_partition_k2.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/ptscotch_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,5000,5000,1527,0.3054,2,2587,5177,1.333591,10,0.216599,5.191163,4.647059,4.647059,1.628071,35.140806,7764,5000
2026-03-25T20:23:02.949553+00:00,mb6_neo4j_inputs,rcp,2,rcp_mb6_neo4j_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k2/rcp_partition_k2_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,10000,10000,17,0.0017,2,114,7650,1.970634,10,0.128047,8.569805,8.36005,8.36005,3.113339,94.70992,7764,10000
2026-03-03T14:14:35.731688+00:00,mb6_neo4j_inputs,scotch,2,scotch_mb6_neo4j_inputs_k2,/mnt/c/Users/victo/ptuxiaki/project/spark/results/scotch_mb6_neo4j_inputs_k2/scotch_partition_k2.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/scotch_mb6_neo4j_inputs_k2/node_index.tsv,646785,7764,0.012004,7764,5000,5000,1713,0.3426,2,3655,4109,1.058475,10,0.187214,5.125607,4.812486,4.812486,1.64827,35.140806,7764,5000
2026-03-03T14:14:39.142507+00:00,mb6_neo4j_inputs,hash,4,hash_mb6_neo4j_inputs_k4,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k4/hash_partition_k4.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k4/node_index.tsv,646785,288,0.000445,288,5000,1261,961,0.762094,4,58,83,1.152778,10,0.17332,5.051366,4.516118,4.516118,1.982838,35.140806,7764,5000
2026-03-03T14:15:05.009099+00:00,mb6_neo4j_inputs,kahip_fast,4,kahip_fast_mb6_neo4j_inputs_k4,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k4/kahip_fast_partition_k4.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,5000,5000,1705,0.341,4,7,3839,1.977846,10,0.163544,5.216942,4.818788,4.818788,1.594719,35.140806,7764,5000
2026-03-03T14:15:32.814842+00:00,mb6_neo4j_inputs,metis,4,metis_mb6_neo4j_inputs_k4,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k4/metis_partition_k4.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,5000,5000,2894,0.5788,4,134,2935,1.512107,10,0.194801,5.341869,4.754835,4.754835,1.69302,35.140806,7764,5000
2026-03-25T20:23:37.268457+00:00,mb6_neo4j_inputs,parmetis,4,parmetis_mb6_neo4j_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k4/parmetis_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,10000,10000,4933,0.4933,4,78,2703,1.392581,10,0.159307,11.948929,10.685865,10.685865,4.411976,94.70992,7764,10000
2026-03-03T14:15:57.238564+00:00,mb6_neo4j_inputs,ptscotch,4,ptscotch_mb6_neo4j_inputs_k4,/mnt/c/Users/victo/ptuxiaki/project/spark/results/ptscotch_mb6_neo4j_inputs_k4/scotch_partition_k4.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/ptscotch_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,5000,5000,2907,0.5814,4,680,3110,1.602267,10,0.191278,5.125459,4.546092,4.546092,1.607601,35.140806,7764,5000
2026-03-25T20:24:11.239271+00:00,mb6_neo4j_inputs,rcp,4,rcp_mb6_neo4j_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k4/rcp_partition_k4_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,10000,10000,5,0.0005,4,4,7617,3.924266,10,0.143737,9.539352,9.553661,9.553661,2.767086,94.70992,7764,10000
2026-03-03T14:16:23.003831+00:00,mb6_neo4j_inputs,scotch,4,scotch_mb6_neo4j_inputs_k4,/mnt/c/Users/victo/ptuxiaki/project/spark/results/scotch_mb6_neo4j_inputs_k4/scotch_partition_k4.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/scotch_mb6_neo4j_inputs_k4/node_index.tsv,646785,7764,0.012004,7764,5000,5000,3141,0.6282,4,1127,2685,1.383308,10,0.176871,5.500618,4.90484,4.90484,2.189326,35.140806,7764,5000
2026-03-03T14:16:26.419167+00:00,mb6_neo4j_inputs,hash,6,hash_mb6_neo4j_inputs_k6,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k6/hash_partition_k6.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k6/node_index.tsv,646785,288,0.000445,288,5000,1261,1033,0.819191,6,40,60,1.25,10,0.185016,5.452171,4.382913,4.382913,2.634751,35.140806,7764,5000
2026-03-03T14:16:52.297169+00:00,mb6_neo4j_inputs,kahip_fast,6,kahip_fast_mb6_neo4j_inputs_k6,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k6/kahip_fast_partition_k6.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,5000,5000,2364,0.4728,6,38,3816,2.948995,10,0.179868,5.247201,4.853675,4.853675,1.672926,35.140806,7764,5000
2026-03-03T14:17:18.239596+00:00,mb6_neo4j_inputs,metis,6,metis_mb6_neo4j_inputs_k6,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k6/metis_partition_k6.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,5000,5000,3655,0.731,6,38,1905,1.472179,10,0.17132,5.216935,4.753066,4.753066,1.619973,35.140806,7764,5000
2026-03-25T20:24:45.444931+00:00,mb6_neo4j_inputs,parmetis,6,parmetis_mb6_neo4j_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k6/parmetis_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,10000,10000,6573,0.6573,6,105,2313,1.787481,10,0.125309,8.648705,8.543804,8.543804,2.806375,94.70992,7764,10000
2026-04-17T12:00:58.702154+00:00,mb6_neo4j_inputs,ptscotch,6,ptscotch_mb6_neo4j_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/ptscotch_mb6_neo4j_inputs_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/ptscotch_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,80258,80258,58115,0.724102,6,119,2167,1.674652,10,1.489046,144.881022,123.68126,123.68126,54.817091,362.165386,7764,80258
2026-03-25T20:25:19.316855+00:00,mb6_neo4j_inputs,rcp,6,rcp_mb6_neo4j_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k6/rcp_partition_k6_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,10000,10000,24,0.0024,6,4,7558,5.840804,10,0.216924,14.825014,14.375648,14.375648,6.155453,94.70992,7764,10000
2026-04-17T12:01:24.881014+00:00,mb6_neo4j_inputs,scotch,6,scotch_mb6_neo4j_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/scotch_mb6_neo4j_inputs_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/scotch_mb6_neo4j_inputs_k6/node_index.tsv,646785,7764,0.012004,7764,80258,80258,58091,0.723803,6,187,1902,1.469861,10,0.374858,32.830641,18.616878,18.616878,32.977147,362.165386,7764,80258
2026-03-03T14:17:21.571598+00:00,mb6_neo4j_inputs,hash,8,hash_mb6_neo4j_inputs_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k8/hash_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/hash_mb6_neo4j_inputs_k8/node_index.tsv,646785,288,0.000445,288,5000,1261,1107,0.877875,8,28,46,1.277778,10,0.158338,4.948522,4.368095,4.368095,1.681505,35.140806,7764,5000
2026-03-03T14:17:47.485847+00:00,mb6_neo4j_inputs,kahip_fast,8,kahip_fast_mb6_neo4j_inputs_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k8/kahip_fast_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/kahip_fast_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,5000,5000,2105,0.421,7,244,3201,2.886012,10,0.173876,5.645312,4.746935,4.746935,2.305279,35.140806,7764,5000
2026-03-03T14:18:12.002427+00:00,mb6_neo4j_inputs,metis,8,metis_mb6_neo4j_inputs_k8,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k8/metis_partition_k8.txt,/mnt/c/Users/victo/ptuxiaki/project/spark/results/metis_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,5000,5000,3809,0.7618,8,33,1773,1.826893,10,0.178349,5.079734,4.800475,4.800475,1.59709,35.140806,7764,5000
2026-03-25T20:25:53.199983+00:00,mb6_neo4j_inputs,parmetis,8,parmetis_mb6_neo4j_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k8/parmetis_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/parmetis_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,10000,10000,7390,0.739,8,29,1532,1.578568,10,0.142105,9.690284,9.579004,9.579004,4.138204,94.70992,7764,10000
2026-04-17T12:01:47.093579+00:00,mb6_neo4j_inputs,ptscotch,8,ptscotch_mb6_neo4j_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/ptscotch_mb6_neo4j_inputs_k8/scotch_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/ptscotch_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,80258,80258,61723,0.769057,7,398,1979,1.784261,10,0.26529,22.837209,15.56472,15.56472,20.832996,362.165386,7764,80258
2026-03-25T20:26:27.113272+00:00,mb6_neo4j_inputs,rcp,8,rcp_mb6_neo4j_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k8/rcp_partition_k8_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_rcp/algorithm_outputs/rcp_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,10000,10000,28,0.0028,8,4,7536,7.76507,10,0.152123,10.153444,8.050567,8.050567,5.641737,94.70992,7764,10000
2026-04-17T12:02:11.940667+00:00,mb6_neo4j_inputs,scotch,8,scotch_mb6_neo4j_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/scotch_mb6_neo4j_inputs_k8/scotch_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_mb6_materialized/algorithm_outputs/scotch_mb6_neo4j_inputs_k8/node_index.tsv,646785,7764,0.012004,7764,80258,80258,64350,0.801789,7,881,1454,1.310922,10,0.269302,23.152336,14.664669,14.664669,22.979028,362.165386,7764,80258
